Handle,ObjType,Content,Layer,Extra,Label
C2516B,MText,HEEL,0,39.978508000000005,True
C2516D,MText,HEEL,0,39.978508000000005,True
C2516F,MText,HEEL,0,39.978508000000005,True
C25171,MText,HEEL,0,39.978508000000005,True
C25173,MText,HEEL,0,39.978508000000005,True
C25175,MText,HEEL,0,39.978508000000005,True
C258CC,MText,TURN,0,39.978508000000005,True
C258CE,MText,TURN,0,39.978508000000005,True
C258D0,MText,TURN,0,39.978508000000005,True
C258D4,MText,TURN,0,39.978508000000005,True
C258D6,MText,TURN,0,39.978508000000005,True
C258D8,MText,TURN,0,39.978508000000005,True
C258DA,MText,TURN,0,39.978508000000005,True
C258DC,BlockReference,*U79,CG-NOTES,3.9978508,True
C258EE,BlockReference,*U79,CG-NOTES,3.9978508,True
C25900,BlockReference,*U79,CG-NOTES,3.9978508,True
C25912,BlockReference,*U79,CG-NOTES,3.9978508,True
C26091,MText,BOTTOM HOLE,0,39.978508000000005,True
C26093,MText,BOTTOM HOLE,0,39.978508000000005,True
C26095,MText,BOTTOM HOLE,0,39.978508000000005,True
C26097,MText,BOTTOM HOLE,0,39.978508000000005,True
C26099,MText,BOTTOM HOLE,0,39.978508000000005,True
C27B6B,DBText,HEEL,P-PDRILLPATH,9.994627000000001,True
C296A7,DBText,HEEL,P-PDRILLPATH,9.994627000000001,True
C29E76,BlockReference,*U81,CG-NOTES,0.9998496418113809,True
C2F7D5,BlockReference,plspike,L-MON,4.997313500000001,True
C2F7D6,BlockReference,plspike,L-MON,4.997313500000001,True
C306AB,DBText,1294.20 (Tie),L-BD,9.994627000000001,True
C306AC,DBText,43°37'00'',L-BD,9.994627000000001,True
C306AE,DBText,1294.20 (Tie),L-BD,9.994627000000001,True
C306AF,DBText,43°37'00'',L-BD,9.994627000000001,True
C31D25,BlockReference,plspike,L-MON,4.997313500000001,True
C31D26,BlockReference,plspike,L-MON,4.997313500000001,True
C34410,BlockReference,Induction_Bend_No,L-MON,0.9989447984181113,True
C34413,BlockReference,Induction_Bend_No,L-MON,0.9989447984181113,True
C34B6F,DBText,339°32'05'',L-BD,9.994627000000001,True
C352BF,DBText,249°,L-BD,9.994627000000001,True
C352C2,DBText,05'',L-BD,9.994627000000001,True
C352C4,DBText,69°,L-BD,9.994627000000001,True
C352C6,DBText,32',L-BD,9.994627000000001,True
C36A1F,MText,Pad Site  Addition,P-TXT,9.989256886912901,True
C36A20,MText,Existing Pad Site,P-TXT,9.989256886912901,True
C4BB3F,BlockReference,WC,L-MON,5,True
C4BB40,BlockReference,WC,L-MON,5,True
C4BB41,BlockReference,WC,L-MON,5,True
C4BB42,BlockReference,WC,L-MON,5,True
C55C3F,MText,W/C FC658G EXT 908.25*,L-BD,9.994627000000001,True
C55C40,MText,W/C FC658H EXT 908.25*,L-BD,9.994627000000001,True
C55C41,MText,W/C FC658I EXT 908.25*,L-BD,9.994627000000001,True
C55C42,MText,W/C FC658F EXT 908.25*,L-BD,9.994627000000001,True
C563B4,MText,30cm Poplar & Pine,T-BUSH-T,9.994627000000001,True
C5B8B8,BlockReference,WC,L-MON,4.997313500000001,True
C5B8B9,BlockReference,WC,L-MON,4.997313500000001,True
C5B8BA,BlockReference,WC,L-MON,4.997313500000001,True
C5B8BB,BlockReference,WC,L-MON,4.997313500000001,True
C5C850,BlockReference,*U59,0,0.9994627,True
C5CFEF,BlockReference,*U59,0,0.9994627,True
C5FAE1,BlockReference,WC,L-MON,19.989254000000003,True
C5FAE2,BlockReference,WC,L-MON,19.989254000000003,True
C5FAE3,BlockReference,WC,L-MON,19.989254000000003,True
C5FAE4,BlockReference,WC,L-MON,19.989254000000003,True
C5FAF3,BlockReference,WC,L-MON,19.989254000000003,True
C5FAF4,BlockReference,WC,L-MON,19.989254000000003,True
C5FAF5,BlockReference,WC,L-MON,19.989254000000003,True
C5FAF6,BlockReference,WC,L-MON,19.989254000000003,True
C5FB05,BlockReference,WC,L-MON,19.989254000000003,True
C5FB06,BlockReference,WC,L-MON,19.989254000000003,True
C5FB07,BlockReference,WC,L-MON,19.989254000000003,True
C5FB08,BlockReference,WC,L-MON,19.989254000000003,True
C5FB17,BlockReference,WC,L-MON,19.989254000000003,True
C5FB18,BlockReference,WC,L-MON,19.989254000000003,True
C5FB19,BlockReference,WC,L-MON,19.989254000000003,True
C5FB1A,BlockReference,WC,L-MON,19.989254000000003,True
C5FB29,BlockReference,WC,L-MON,19.989254000000003,True
C5FB2A,BlockReference,WC,L-MON,19.989254000000003,True
C5FB2B,BlockReference,WC,L-MON,19.989254000000003,True
C5FB2C,BlockReference,WC,L-MON,19.989254000000003,True
C5FB3B,BlockReference,WC,L-MON,19.989254000000003,True
C5FB3C,BlockReference,WC,L-MON,19.989254000000003,True
C5FB3D,BlockReference,WC,L-MON,19.989254000000003,True
C5FB3E,BlockReference,WC,L-MON,19.989254000000003,True
C6031B,DBText,1294.20 (Tie),L-BD,9.994627000000001,True
C6031C,DBText,43°37'00'',L-BD,9.994627000000001,True
C7C552,MText,100m,AUX-BUFFER,9.994626999999998,True
C7C554,MText,200m,AUX-BUFFER,9.994627,True
C7C55F,MText,100m,AUX-BUFFER,9.994627000000001,True
86F546,AlignedDimension,Sun Gro  Drainage Ditch R/W  990135,C-EZE-T,Compass 5 000,True
870095,MText,Bonterra 8-5 (Surface) MSL 070762,F-WS-T,9.999999999999943,True
870540,AlignedDimension,Bonterra  A/R  070762,F-WS-T,Compass 5 000,True
87059F,AlignedDimension,Tourmaline  A/R  931065,F-AR-T,Compass 5 000,True
8705C5,MText,Tourmaline 16-5 (Surface) MSL 931665,F-WS-T,9.999999999999943,True
870B4E,AlignedDimension,Tourmaline  A/R  931065,F-AR-T,Compass 5 000,True
870B6A,AlignedDimension,Brixton  A/R  910149,F-AR-T,Compass 5 000,True
87112F,MText,Sinopec 16-6 (Surface) MSL 062266,F-WS-T,9.999999999999943,True
87116F,MText,Sun Gro Commercial Development DML 860120 (To be Cancelled),C-WS-T,9.999999999999943,True
87161A,AlignedDimension,Brixton  A/R  910149,F-AR-T,Compass 5 000,True
871B42,AlignedDimension,Equs Rea  Vegetation Control R/W  060016,F-VCE-T,Compass 5 000,True
872014,AlignedDimension,Equs Rea  Power Line R/W  060002,F-EZE-T,Compass 5 000,True
872057,AlignedDimension,Tourmaline  A/R  931065,F-AR-T,Compass 5 000,True
8725A2,AlignedDimension,30.48 Road  782 0199,L-TITLEDB-T,Compass 5 000,True
873036,AlignedDimension,Adanac  A/R  900578,F-AR-T,Compass 5 000,True
873059,MText,Adanac 14-8 (Surface) MSL 900733,F-WS-T,9.999999999999943,True
87305A,AlignedDimension,Cenovus  P/L R/W  952 1509  941168,F-RW-T,Compass 5 000,True
8730BE,AlignedDimension,30.48 Road  762 2339,L-TITLEDB-T,Compass 5 000,True
873ADD,BlockReference,L-SECLBL,L-SECLBL,1,True
873AE3,BlockReference,L-SECLBL,L-SECLBL,1,True
873AE9,BlockReference,L-SECLBL,L-SECLBL,1,True
873AEF,BlockReference,L-SECLBL,L-SECLBL,1,True
873AF5,BlockReference,L-SECLBL,L-SECLBL,1,True
873AFB,BlockReference,L-SECLBL,L-SECLBL,1,True
875A1B,BlockReference,label_road_undeveloped,CG-NOTES,1,True
8763A1,MText,Twp. 51,D-TXT,13.999999999999886,True
8763A2,MText,Twp. 52,D-TXT,13.999999999999886,True
8763AB,MText,Twp. 51,D-TXT,13.999999999999886,True
8763AC,MText,Twp. 52,D-TXT,13.999999999999886,True
8763B5,MText,Twp. 51,D-TXT,13.999999999999886,True
8763B6,MText,Twp. 52,D-TXT,13.999999999999886,True
8763BF,MText,Twp. 51,D-TXT,13.999999999999886,True
8763C0,MText,Twp. 52,D-TXT,13.999999999999886,True
8763DF,MText,Rge. 7,D-TXT,13.999999999999886,True
8763E8,MText,Rge. 6,D-TXT,13.999999999999886,True
8763F1,MText,Rge. 7,D-TXT,13.999999999999886,True
8763F2,MText,Rge. 6,D-TXT,13.999999999999886,True
8763FB,MText,Rge. 7,D-TXT,13.999999999999886,True
8763FC,MText,Rge. 6,D-TXT,13.999999999999886,True
876405,MText,Rge. 7,D-TXT,13.999999999999886,True
876406,MText,Rge. 6,D-TXT,13.999999999999886,True
876AA4,BlockReference,*U47,AS-OWNER,1,True
876AE8,BlockReference,*U47,AS-OWNER,1,True
876B2C,BlockReference,*U47,AS-OWNER,1,True
876B70,BlockReference,*U47,AS-OWNER,1,True
876BB4,BlockReference,*U47,AS-OWNER,1,True
876BF8,BlockReference,*U47,AS-OWNER,1,True
876C3C,BlockReference,*U47,AS-OWNER,1,True
876C80,BlockReference,*U47,AS-OWNER,1,True
876CC4,BlockReference,*U48,AS-OWNER,1,True
876D1F,BlockReference,*U48,AS-OWNER,1,True
8772B5,BlockReference,*U49,AS-OWNER,1,True
877985,BlockReference,*U47,AS-OWNER,1,True
87A851,BlockReference,FDI,L-MON,4.999999999999972,True
87A85B,BlockReference,FDI,L-MON,4.999999999999972,True
87A865,BlockReference,FDI,L-MON,4.999999999999972,True
87A86A,BlockReference,FDI,L-MON,4.999999999999972,True
87A878,BlockReference,FDI,L-MON,4.999999999999972,True
87A87D,BlockReference,FDI,L-MON,4.999999999999972,True
87A887,BlockReference,FDI,L-MON,4.999999999999972,True
87A88C,BlockReference,FDI,L-MON,4.999999999999972,True
87A891,BlockReference,FDI,L-MON,4.999999999999972,True
87A896,BlockReference,FDI,L-MON,4.999999999999972,True
87A89B,BlockReference,FDI,L-MON,4.999999999999972,True
87A8B4,BlockReference,FDI,L-MON,4.999999999999972,True
87AF63,BlockReference,FDI,L-MON,4.999999999999972,True
87AF68,BlockReference,PLI,L-MON,4.999999999999972,True
87AF6D,BlockReference,PLI,L-MON,4.999999999999972,True
87AF81,BlockReference,PLI,L-MON,4.999999999999972,True
87AF8B,BlockReference,PLI,L-MON,4.999999999999972,True
87AF95,BlockReference,PLI,L-MON,4.999999999999972,True
87AF9F,BlockReference,PLI,L-MON,4.999999999999972,True
87AFA4,BlockReference,PLI,L-MON,4.999999999999972,True
87AFA9,BlockReference,PLI,L-MON,4.999999999999972,True
87AFAE,BlockReference,PLI,L-MON,4.999999999999972,True
87AFB3,BlockReference,PLI,L-MON,4.999999999999972,True
87AFB8,BlockReference,PLI,L-MON,4.999999999999972,True
87C919,BlockReference,Hybrid_RC,L-MON,4.998619999999972,True
87E09D,MText,Fd.I. Mp. N.E. 29,L-MON,9.99999999999995,True
884FB5,BlockReference,FDI,L-MON,4.998619999999972,True
88C11C,AlignedDimension,Sun Gro  Drainage Ditch R/W  800843,C-AR-T,Compass 5 000,True
88C13B,AlignedDimension,Sun Gro  A/R  871053,C-AR-T,Compass 5 000,True
88C148,AlignedDimension,Sun Gro  A/R  871053,C-AR-T,Compass 5 000,True
88C179,AlignedDimension,Sun Gro  Drainage Ditch R/W  800843,C-AR-T,Compass 5 000,True
88C198,AlignedDimension,Sun Gro  Drainage Ditch R/W  800843,C-AR-T,Compass 5 000,True
88C1D6,AlignedDimension,Sun Gro  Drainage Ditch R/W  800843,C-AR-T,Compass 5 000,True
88C1F5,AlignedDimension,Sun Gro  Drainage Ditch R/W  800843,C-AR-T,Compass 5 000,True
88C6E3,AlignedDimension,Sun Gro  Width Drainage Ditch R/W  940046  Be Amended),C-AR-T,Compass 5 000,True
88DFD6,BlockReference,PLI,L-MON,4.998619999999975,True
890718,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890720,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890728,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890730,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890738,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890740,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890758,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890760,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890763,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890765,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
890BF9,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8910AA,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8910B2,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8910DA,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8910E2,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891653,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891655,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891657,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
89165B,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
89165D,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
89165F,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891661,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891663,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891665,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891667,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891669,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B09,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B0B,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B0D,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B0F,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B11,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B13,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B15,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B17,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B19,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B1B,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B1D,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B1F,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891B22,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891FB9,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891FBB,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891FBD,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891FBF,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891FC1,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
891FC3,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
892530,BlockReference,Hybrid_RC,L-MON,4.998619999999975,True
892538,BlockReference,Hybrid_RC,L-MON,4.998619999999975,True
892540,BlockReference,Hybrid_RC,L-MON,4.998619999999975,True
892548,BlockReference,Hybrid_RC,L-MON,4.998619999999975,True
8E7A9D,MText,S.E.1/4 Sec. 32-51-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7A9E,MText,S.W.1/4 Sec. 32-51-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7A9F,MText,S.E.1/4 Sec. 31-51-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7AA0,MText,N.W.1/4 Sec. 31-51-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7AA1,MText,N.E.1/4 Sec. 31-51-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7AA2,MText,N.E.1/4 Sec. 32-51-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7AA4,MText,S.E.1/4 Sec. 5-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7AA5,MText,S.W.1/4 Sec. 5-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7AA6,MText,S.W.1/4 Sec. 6-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E7AA7,MText,S.E.1/4 Sec. 6-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8020,MText,N.W.1/4 Sec. 6-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8021,MText,N.E.1/4 Sec. 6-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8022,MText,N.W.1/4 Sec. 5-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8023,MText,N.E.1/4 Sec. 5-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8024,MText,S.E.1/4 Sec. 8-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8025,MText,S.W.1/4 Sec. 8-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8026,MText,S.E.1/4 Sec. 7-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8027,MText,S.W.1/4 Sec. 7-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8028,MText,N.E.1/4 Sec. 7-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8029,MText,N.W.1/4 Sec. 8-52-6-W.5M.,C-SYMBOL,19.999999999999886,True
8E8031,MText,AREA 'B',C-SYMBOL,19.999999999999886,True
8E8039,MText,AREA 'A',C-SYMBOL,19.999999999999886,True
8E8041,MText,AREA 'A',C-SYMBOL,19.999999999999886,True
8E8049,MText,AREA 'B',C-SYMBOL,19.999999999999886,True
8EAB8E,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EAB96,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EAB9E,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EABA6,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EABAE,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EB04A,BlockReference,nezd point,0,1,True
8EE084,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EE08C,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EE094,BlockReference,Hybrid_Point,L-MON,4.998619999999975,True
8EE19E,BlockReference,Hybrid_Point,L-MON,4.997240380879952,True
9190AB,MText,800 m,FEATURE_LABEL,6.712889999999981,True
9190B3,MText,805 m,FEATURE_LABEL,6.71288999999998,True
9190BB,MText,805 m,FEATURE_LABEL,6.712889999999981,True
9190C3,MText,805 m,FEATURE_LABEL,6.712889999999981,True
9190CB,MText,810 m,FEATURE_LABEL,6.712889999999981,True
9190D3,MText,815 m,FEATURE_LABEL,6.712889999999981,True
9190DB,MText,820 m,FEATURE_LABEL,6.712889999999981,True
919570,MText,825 m,FEATURE_LABEL,6.71288999999998,True
919578,MText,800 m,FEATURE_LABEL,6.712889999999981,True
919580,MText,805 m,FEATURE_LABEL,6.71288999999998,True
919588,MText,810 m,FEATURE_LABEL,6.71288999999998,True
919596,MText,815 m,FEATURE_LABEL,6.71288999999998,True
9195A6,MText,820 m,FEATURE_LABEL,6.712889999999981,True
9195AE,MText,800 m,FEATURE_LABEL,6.712889999999981,True
9195B6,MText,800 m,FEATURE_LABEL,6.712889999999981,True
91A424,MText,805 m,FEATURE_LABEL,6.712889999999981,True
91A42C,MText,805 m,FEATURE_LABEL,6.712889999999981,True
91A43C,MText,810 m,FEATURE_LABEL,6.712889999999981,True
91A444,MText,815 m,FEATURE_LABEL,6.71288999999998,True
91A44C,MText,815 m,FEATURE_LABEL,6.71288999999998,True
91A454,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91A45C,MText,805 m,FEATURE_LABEL,6.712889999999979,True
91A464,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91A46C,MText,815 m,FEATURE_LABEL,6.71288999999998,True
91A8FB,MText,815 m,FEATURE_LABEL,6.71288999999998,True
91A903,MText,815 m,FEATURE_LABEL,6.71288999999998,True
91A90B,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91AD9A,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91ADA8,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91ADB0,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91ADB8,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91ADC0,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91ADC8,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91ADD8,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91ADE0,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91ADE8,MText,800 m,FEATURE_LABEL,6.712889999999979,True
91ADF0,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91ADF8,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91AE00,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91AE08,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91B297,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91B29F,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91B2A7,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91B2AF,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91B2B7,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BD76,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BD7E,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BD86,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BD8E,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BD96,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BD9E,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91BDA6,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91BDAE,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91BDB6,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BDBE,MText,800 m,FEATURE_LABEL,6.712889999999981,True
91BDCF,MText,800 m,FEATURE_LABEL,6.712889999999981,True
91BDD7,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91BDDF,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BDE7,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BDEF,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BDF7,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BDFF,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BE07,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BE0F,MText,805 m,FEATURE_LABEL,6.712889999999979,True
91BE17,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91BE1F,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91C2AE,MText,800 m,FEATURE_LABEL,6.712889999999979,True
91C2B6,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91C2BE,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91C2C6,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91C2CE,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91C763,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91C771,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91C779,MText,810 m,FEATURE_LABEL,6.712889999999979,True
91C781,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91C789,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91C791,MText,810 m,FEATURE_LABEL,6.71288999999998,True
91C799,MText,815 m,FEATURE_LABEL,6.71288999999998,True
91C7A1,MText,820 m,FEATURE_LABEL,6.71288999999998,True
91C7A9,MText,825 m,FEATURE_LABEL,6.71288999999998,True
91C7B1,MText,830 m,FEATURE_LABEL,6.71288999999998,True
91C7B9,MText,825 m,FEATURE_LABEL,6.71288999999998,True
91CD19,MText,805 m,FEATURE_LABEL,6.712889999999979,True
91CD21,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91CD29,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91CD31,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91CD39,MText,800 m,FEATURE_LABEL,6.71288999999998,True
91CD47,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91CD4F,MText,805 m,FEATURE_LABEL,6.71288999999998,True
91CD62,MText,(Paved),T-TEXT,9.999999999999941,True
91CD63,MText,Government Road Allowance,L-ROAD-T,9.999999999999941,True
91CDB9,MText,(Paved),T-TEXT,9.999999999999941,True
91D241,MText,Government Road Allowance,L-ROAD-T,9.999999999999941,True
91D243,DBText,(Undeveloped),T-TEXT,9.999999999999954,True
91D244,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D246,DBText,(Undeveloped),T-TEXT,9.999999999999954,True
91D250,DBText,(Undeveloped),T-TEXT,9.999999999999954,True
91D258,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D25B,MText,(Undeveloped),T-TEXT,9.999999999999954,True
91D263,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D26F,DBText,(Undeveloped),T-TEXT,9.999999999999954,True
91D271,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D273,DBText,(Undeveloped),T-TEXT,9.999999999999954,True
91D275,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D277,DBText,(Undeveloped),T-TEXT,9.999999999999954,True
91D279,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D27A,DBText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D27B,DBText,(Undeveloped),T-TEXT,9.999999999999954,True
91D27F,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D7D8,MText,(Undeveloped),T-TEXT,9.999999999999954,True
91D7E1,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D7E2,MText,(Undeveloped),T-TEXT,9.999999999999954,True
91D7EB,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D7EC,MText,(Undeveloped),T-TEXT,9.999999999999954,True
91D7F5,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D7F6,MText,(Undeveloped),T-TEXT,9.999999999999954,True
91D7F9,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D7FA,MText,(Undeveloped),T-TEXT,9.999999999999954,True
91D803,MText,Government Road Allowance,L-ROAD-T,9.999999999999954,True
91D804,MText,(Undeveloped),T-TEXT,9.999999999999954,True
